"state","year","quarter","txn_type","transactions","amount_inr","atv_inr","period"
"Meghalaya",2020,3,"Others",3465,2821792.5880408,814.37015527873,"2020 Q3"
"Meghalaya",2020,4,"Recharge & bill payments",350006,102794647.76415,293.693958858277,"2020 Q4"
"Meghalaya",2020,4,"Peer-to-peer payments",286252,1579858348.06705,5519.11723958977,"2020 Q4"
"Meghalaya",2020,4,"Merchant payments",111471,115136797.589423,1032.88566164673,"2020 Q4"
"Meghalaya",2020,4,"Financial Services",1809,2774557.11207061,1533.75185852438,"2020 Q4"
"Meghalaya",2020,4,"Others",4470,3678221.66627216,822.868381716367,"2020 Q4"
"Meghalaya",2021,1,"Peer-to-peer payments",326993,1794745857.31889,5488.63693509919,"2021 Q1"
"Meghalaya",2021,1,"Recharge & bill payments",306634,106098525.656147,346.010310846635,"2021 Q1"
"Meghalaya",2021,1,"Merchant payments",108805,147747773.018968,1357.91345084296,"2021 Q1"
"Meghalaya",2021,1,"Financial Services",1777,3981898.04577519,2240.79799987349,"2021 Q1"
"Meghalaya",2021,1,"Others",3437,2941223.9500499,855.753258670323,"2021 Q1"
"Meghalaya",2021,2,"Recharge & bill payments",389959,129031455.707725,330.884671741709,"2021 Q2"
"Meghalaya",2021,2,"Peer-to-peer payments",366411,1885041503.79704,5144.60947896499,"2021 Q2"
"Meghalaya",2021,2,"Merchant payments",147406,173894963.004396,1179.70071099138,"2021 Q2"
"Meghalaya",2021,2,"Financial Services",1766,2306496.85459586,1306.05710905768,"2021 Q2"
"Meghalaya",2021,2,"Others",4052,3342835.52683404,824.984088557266,"2021 Q2"
"Mizoram",2018,1,"Recharge & bill payments",10155,2199565.25891374,216.599237706917,"2018 Q1"
"Mizoram",2018,1,"Peer-to-peer payments",6845,41186717.2780016,6017.05146501119,"2018 Q1"
"Mizoram",2018,1,"Merchant payments",616,1066002.16706222,1730.52299847763,"2018 Q1"
"Mizoram",2018,1,"Financial Services",260,65022.4989684068,250.086534493872,"2018 Q1"
"Mizoram",2018,1,"Others",685,709912.772844791,1036.36901145225,"2018 Q1"
"Mizoram",2018,2,"Recharge & bill payments",13550,3107406.50161668,229.328893108242,"2018 Q2"
"Mizoram",2018,2,"Peer-to-peer payments",11427,77040044.2529151,6741.93088762712,"2018 Q2"
"Mizoram",2018,2,"Merchant payments",1310,2368711.97589264,1808.17708083408,"2018 Q2"
"Mizoram",2018,2,"Financial Services",167,60939.773046271,364.908820636353,"2018 Q2"
"Mizoram",2018,2,"Others",597,931303.054263623,1559.97161518195,"2018 Q2"
"Mizoram",2018,3,"Peer-to-peer payments",18564,108783543.909809,5859.91940906103,"2018 Q3"
"Mizoram",2018,3,"Recharge & bill payments",17610,4050433.59620718,230.007586383145,"2018 Q3"
"Mizoram",2018,3,"Merchant payments",2310,2952533.80045457,1278.15316036994,"2018 Q3"
"Mizoram",2018,3,"Financial Services",240,43891.2394320165,182.880164300069,"2018 Q3"
"Mizoram",2018,3,"Others",592,770335.579487226,1301.24253291761,"2018 Q3"
"Mizoram",2018,4,"Peer-to-peer payments",26212,177049162.130583,6754.50794027861,"2018 Q4"
"Mizoram",2018,4,"Recharge & bill payments",24533,5523702.97643488,225.153995697015,"2018 Q4"
"Mizoram",2018,4,"Merchant payments",3699,6911586.60812299,1868.50138094701,"2018 Q4"
"Mizoram",2018,4,"Financial Services",145,35654.1833787889,245.890919853717,"2018 Q4"
"Mizoram",2018,4,"Others",653,906746.631009572,1388.58595866703,"2018 Q4"
"Mizoram",2019,1,"Peer-to-peer payments",35126,204183867.411653,5812.89834913321,"2019 Q1"
"Mizoram",2019,1,"Recharge & bill payments",30327,6760113.70414878,222.907432457836,"2019 Q1"
"Mizoram",2019,1,"Merchant payments",3984,6470456.03189782,1624.11044977355,"2019 Q1"
"Mizoram",2019,1,"Financial Services",133,33512.3960673611,251.972902762114,"2019 Q1"
"Mizoram",2019,1,"Others",736,712945.853634755,968.676431568961,"2019 Q1"
"Mizoram",2019,2,"Peer-to-peer payments",37364,233471780.00357,6248.57563439594,"2019 Q2"
"Mizoram",2019,2,"Recharge & bill payments",31903,7823562.3977025,245.229677387785,"2019 Q2"
"Mizoram",2019,2,"Merchant payments",5646,5889316.86122846,1043.09544123777,"2019 Q2"
"Mizoram",2019,2,"Financial Services",80,14455.3809883993,180.692262354991,"2019 Q2"
"Mizoram",2019,2,"Others",678,817593.491524888,1205.89010549394,"2019 Q2"
"Mizoram",2019,3,"Recharge & bill payments",49073,12966806.6962771,264.235051785648,"2019 Q3"
"Mizoram",2019,3,"Peer-to-peer payments",42645,257538220.22775,6039.11877659163,"2019 Q3"
"Mizoram",2019,3,"Merchant payments",5560,7397529.02132699,1330.49083117392,"2019 Q3"
"Mizoram",2019,3,"Financial Services",94,72985.3115129488,776.439484180306,"2019 Q3"
"Mizoram",2019,3,"Others",722,818358.694474446,1133.46079567098,"2019 Q3"
"Mizoram",2019,4,"Recharge & bill payments",60511,16857122.3073061,278.579469969197,"2019 Q4"
"Mizoram",2019,4,"Peer-to-peer payments",57109,341664291.493685,5982.66983301555,"2019 Q4"
"Mizoram",2019,4,"Merchant payments",6939,9451111.13935282,1362.02783388857,"2019 Q4"
"Mizoram",2019,4,"Financial Services",100,20966.3333050078,209.663333050078,"2019 Q4"
"Mizoram",2019,4,"Others",580,695859.360839114,1199.75751868813,"2019 Q4"
"Mizoram",2020,1,"Recharge & bill payments",85067,24356294.5852328,286.318955473131,"2020 Q1"
"Mizoram",2020,1,"Peer-to-peer payments",57916,356260523.232629,6151.33163948873,"2020 Q1"
"Mizoram",2020,1,"Merchant payments",9961,10404414.5925047,1044.51506801573,"2020 Q1"
"Mizoram",2020,1,"Financial Services",119,283854.318838114,2385.33041040432,"2020 Q1"
"Mizoram",2020,1,"Others",546,772492.620431776,1414.82164914245,"2020 Q1"
"Mizoram",2020,2,"Recharge & bill payments",127592,37504550.7773209,293.941240652399,"2020 Q2"
"Mizoram",2020,2,"Peer-to-peer payments",60021,404110075.086395,6732.81143410465,"2020 Q2"
"Mizoram",2020,2,"Merchant payments",10056,14627463.6642709,1454.60060305001,"2020 Q2"
"Mizoram",2020,2,"Financial Services",244,434960.279907857,1782.62409798302,"2020 Q2"
"Mizoram",2020,2,"Others",549,516383.634422628,940.589498037574,"2020 Q2"
"Mizoram",2020,3,"Recharge & bill payments",132664,40941077.0328569,308.607286323772,"2020 Q3"
"Mizoram",2020,3,"Peer-to-peer payments",99644,634560147.35069,6368.27252369124,"2020 Q3"
"Mizoram",2020,3,"Merchant payments",20934,30693648.2364514,1466.21038676084,"2020 Q3"
"Mizoram",2020,3,"Financial Services",535,824864.513127287,1541.8028282753,"2020 Q3"
"Mizoram",2020,3,"Others",926,924438.371474717,998.313576106606,"2020 Q3"
"Mizoram",2020,4,"Peer-to-peer payments",141038,887252744.067668,6290.87723923813,"2020 Q4"
"Mizoram",2020,4,"Recharge & bill payments",140297,45386403.1728159,323.502307054434,"2020 Q4"
"Mizoram",2020,4,"Merchant payments",39676,52094800.5650946,1313.0053575233,"2020 Q4"
"Mizoram",2020,4,"Financial Services",607,855201.588115723,1408.89882720877,"2020 Q4"
"Mizoram",2020,4,"Others",989,932966.300263495,943.343074078357,"2020 Q4"
"Mizoram",2021,1,"Peer-to-peer payments",156386,982955112.189277,6285.44186940824,"2021 Q1"
"Mizoram",2021,1,"Recharge & bill payments",128055,45558278.2232395,355.77117819093,"2021 Q1"
"Mizoram",2021,1,"Merchant payments",43511,70289687.9462274,1615.44639163033,"2021 Q1"
"Mizoram",2021,1,"Financial Services",648,1330632.9787811,2053.4459549091,"2021 Q1"
"Mizoram",2021,1,"Others",975,971875.60841171,996.795495806882,"2021 Q1"
"Mizoram",2021,2,"Peer-to-peer payments",173064,995581952.903405,5752.68081694289,"2021 Q2"
"Mizoram",2021,2,"Recharge & bill payments",161763,56059844.2396593,346.555418975039,"2021 Q2"
"Mizoram",2021,2,"Merchant payments",57877,69528721.401561,1201.31868275068,"2021 Q2"
"Mizoram",2021,2,"Financial Services",611,710657.506564482,1163.10557539195,"2021 Q2"
"Mizoram",2021,2,"Others",1025,993297.250902934,969.070488685789,"2021 Q2"
"Nagaland",2018,1,"Recharge & bill payments",28198,5361675.54962331,190.143824016714,"2018 Q1"
"Nagaland",2018,1,"Peer-to-peer payments",11631,69830122.0206387,6003.793484708,"2018 Q1"
"Nagaland",2018,1,"Merchant payments",822,1170667.41516491,1424.16960482349,"2018 Q1"
"Nagaland",2018,1,"Financial Services",399,299016.734562073,749.415374842288,"2018 Q1"
"Nagaland",2018,1,"Others",1795,1344409.36613603,748.974577234557,"2018 Q1"
"Nagaland",2018,2,"Recharge & bill payments",41959,9139467.70398009,217.819006744205,"2018 Q2"
"Nagaland",2018,2,"Peer-to-peer payments",20099,140193107.696835,6975.12849877282,"2018 Q2"
"Nagaland",2018,2,"Merchant payments",1529,2293935.49083592,1500.2848206906,"2018 Q2"
"Nagaland",2018,2,"Financial Services",379,153458.523162613,404.903755046472,"2018 Q2"
"Nagaland",2018,2,"Others",1633,1545608.46548711,946.48405724869,"2018 Q2"
"Nagaland",2018,3,"Recharge & bill payments",54885,12664922.7241173,230.753807490522,"2018 Q3"
"Nagaland",2018,3,"Peer-to-peer payments",33930,223964723.151604,6600.78759656953,"2018 Q3"
"Nagaland",2018,3,"Merchant payments",3518,3631042.27773083,1032.13254057158,"2018 Q3"
"Nagaland",2018,3,"Financial Services",460,125171.61850935,272.112214150761,"2018 Q3"
"Nagaland",2018,3,"Others",1578,1406883.1646908,891.560940868695,"2018 Q3"
"Nagaland",2018,4,"Recharge & bill payments",72881,16615511.4204303,227.981386375465,"2018 Q4"
"Nagaland",2018,4,"Peer-to-peer payments",53723,358926253.430947,6681.05380248584,"2018 Q4"
"Nagaland",2018,4,"Merchant payments",10350,10500634.7945429,1014.55408642927,"2018 Q4"
"Nagaland",2018,4,"Financial Services",587,216127.408462399,368.189792951276,"2018 Q4"
"Nagaland",2018,4,"Others",1792,1754940.49124085,979.31947055851,"2018 Q4"
"Nagaland",2019,1,"Recharge & bill payments",87596,20020458.0763888,228.554478245454,"2019 Q1"
"Nagaland",2019,1,"Peer-to-peer payments",71642,411855878.249822,5748.80486655624,"2019 Q1"
"Nagaland",2019,1,"Merchant payments",7306,8187940.32209221,1120.71452533427,"2019 Q1"
"Nagaland",2019,1,"Financial Services",430,101072.897733176,235.05325054227,"2019 Q1"
"Nagaland",2019,1,"Others",1605,1776362.86629352,1106.76814099285,"2019 Q1"
"Nagaland",2019,2,"Recharge & bill payments",92492,21350211.0778142,230.833056673163,"2019 Q2"
"Nagaland",2019,2,"Peer-to-peer payments",81065,487705354.465704,6016.22592321845,"2019 Q2"
"Nagaland",2019,2,"Merchant payments",12949,8990954.0797676,694.335784984756,"2019 Q2"
"Nagaland",2019,2,"Financial Services",286,129758.002597773,453.699309782423,"2019 Q2"
"Nagaland",2019,2,"Others",1961,1890404.53262025,964.000271606451,"2019 Q2"
"Nagaland",2019,3,"Recharge & bill payments",145812,33293527.9321005,228.331878940694,"2019 Q3"
"Nagaland",2019,3,"Peer-to-peer payments",100736,601803135.470311,5974.0622564953,"2019 Q3"
"Nagaland",2019,3,"Merchant payments",13031,13381591.1997778,1026.90439718961,"2019 Q3"
"Nagaland",2019,3,"Financial Services",210,229319.849219863,1091.99928199935,"2019 Q3"
"Nagaland",2019,3,"Others",2089,2248897.26200185,1076.54249018758,"2019 Q3"
"Nagaland",2019,4,"Recharge & bill payments",172761,39720745.5976709,229.91731697357,"2019 Q4"
"Nagaland",2019,4,"Peer-to-peer payments",128674,777298578.612751,6040.83636642019,"2019 Q4"
"Nagaland",2019,4,"Merchant payments",13578,15460907.2289002,1138.6733855428,"2019 Q4"
"Nagaland",2019,4,"Financial Services",499,283291.774084218,567.718986140717,"2019 Q4"
"Nagaland",2019,4,"Others",1658,1773615.13536797,1069.73168598792,"2019 Q4"
"Nagaland",2020,1,"Recharge & bill payments",221741,53662023.3201654,242.003162789766,"2020 Q1"
"Nagaland",2020,1,"Peer-to-peer payments",135966,821508819.58939,6042.0165305252,"2020 Q1"
"Nagaland",2020,1,"Merchant payments",18249,17663339.3698949,967.907248062628,"2020 Q1"
"Nagaland",2020,1,"Financial Services",528,215066.783495399,407.323453589771,"2020 Q1"
"Nagaland",2020,1,"Others",1567,1730779.67142338,1104.51797793451,"2020 Q1"
"Nagaland",2020,2,"Recharge & bill payments",328269,85264116.1177937,259.73855623831,"2020 Q2"
"Nagaland",2020,2,"Peer-to-peer payments",166866,1025000209.95743,6142.65464478941,"2020 Q2"
"Nagaland",2020,2,"Merchant payments",20004,25214703.9102374,1260.48309889209,"2020 Q2"
"Nagaland",2020,2,"Financial Services",860,989239.967193831,1150.27903162073,"2020 Q2"
"Nagaland",2020,2,"Others",1567,1206234.39514456,769.77306646111,"2020 Q2"
"Nagaland",2020,3,"Recharge & bill payments",347494,91214897.1874452,262.493445030548,"2020 Q3"
"Nagaland",2020,3,"Peer-to-peer payments",330638,1851638119.53982,5600.19755605774,"2020 Q3"
"Nagaland",2020,3,"Merchant payments",51912,62568884.1321657,1205.2874890616,"2020 Q3"
"Nagaland",2020,3,"Financial Services",2544,2136903.02421145,839.977603856702,"2020 Q3"
"Nagaland",2020,3,"Others",3731,2090339.27115065,560.262468815505,"2020 Q3"
"Nagaland",2020,4,"Peer-to-peer payments",417393,2563827858.04871,6142.47928941959,"2020 Q4"
"Nagaland",2020,4,"Recharge & bill payments",335297,91929581.8773026,274.173589018997,"2020 Q4"
"Nagaland",2020,4,"Merchant payments",90496,113115660.174055,1249.95204400255,"2020 Q4"
"Nagaland",2020,4,"Financial Services",1068,1017278.3098744,952.507780781273,"2020 Q4"
"Nagaland",2020,4,"Others",3571,3194492.15273845,894.565150584836,"2020 Q4"
"Nagaland",2021,1,"Peer-to-peer payments",477346,2841021698.48449,5951.70316391986,"2021 Q1"
"Nagaland",2021,1,"Recharge & bill payments",376473,110095189.593161,292.43847392286,"2021 Q1"
"Nagaland",2021,1,"Merchant payments",116846,151202427.146053,1294.03169253593,"2021 Q1"
"Nagaland",2021,1,"Financial Services",1511,1929643.69425196,1277.06399354862,"2021 Q1"
"Nagaland",2021,1,"Others",3721,3201525.6952415,860.393898210562,"2021 Q1"
"Nagaland",2021,2,"Peer-to-peer payments",526966,2847731457.57147,5404.01365092144,"2021 Q2"
"Nagaland",2021,2,"Recharge & bill payments",453979,126962524.745369,279.666074301606,"2021 Q2"
"Nagaland",2021,2,"Merchant payments",144413,176831583.136764,1224.48521349715,"2021 Q2"
"Nagaland",2021,2,"Financial Services",1624,1785915.63712304,1099.70174699695,"2021 Q2"
"Nagaland",2021,2,"Others",3809,2982482.69113275,783.009370210751,"2021 Q2"
"Odisha",2018,1,"Recharge & bill payments",2874109,331254466.150866,115.254663671721,"2018 Q1"
"Odisha",2018,1,"Peer-to-peer payments",2305610,4033548999.19323,1749.4498198712,"2018 Q1"
"Odisha",2018,1,"Financial Services",323352,58099674.9457613,179.679343086671,"2018 Q1"
"Odisha",2018,1,"Merchant payments",129659,112301341.666186,866.128395762624,"2018 Q1"
"Odisha",2018,1,"Others",177091,92427728.9314372,521.9222260388,"2018 Q1"
"Odisha",2018,2,"Peer-to-peer payments",3989202,7621288195.5657,1910.47938799933,"2018 Q2"
"Odisha",2018,2,"Recharge & bill payments",3307545,482823290.352708,145.976333006114,"2018 Q2"
"Odisha",2018,2,"Financial Services",472304,67829259.9178793,143.61356227743,"2018 Q2"
"Odisha",2018,2,"Merchant payments",257628,213530873.353712,828.834107137858,"2018 Q2"
"Odisha",2018,2,"Others",131465,102838720.429691,782.251705242391,"2018 Q2"
"Odisha",2018,3,"Peer-to-peer payments",24472139,22029087498.5621,900.170087239293,"2018 Q3"
"Odisha",2018,3,"Recharge & bill payments",3886392,605721781.528504,155.857098699386,"2018 Q3"
"Odisha",2018,3,"Financial Services",836547,97292154.4911765,116.302078055598,"2018 Q3"
"Odisha",2018,3,"Merchant payments",729995,275532813.419307,377.444795401759,"2018 Q3"
"Odisha",2018,3,"Others",127082,86881527.5836684,683.665094849533,"2018 Q3"
"Odisha",2018,4,"Peer-to-peer payments",12285028,21804268077.596,1774.86515110881,"2018 Q4"
"Odisha",2018,4,"Recharge & bill payments",5142124,773017649.591612,150.330417856826,"2018 Q4"
"Odisha",2018,4,"Merchant payments",3061813,682181415.872998,222.803096032644,"2018 Q4"
"Odisha",2018,4,"Financial Services",495495,55534399.3090517,112.078627047804,"2018 Q4"
"Odisha",2018,4,"Others",158338,114868029.191623,725.460907625605,"2018 Q4"
"Odisha",2019,1,"Peer-to-peer payments",24117274,33342321630.6135,1382.5078916719,"2019 Q1"
"Odisha",2019,1,"Recharge & bill payments",6713747,1120730273.34821,166.930668276331,"2019 Q1"
"Odisha",2019,1,"Merchant payments",2690762,821493664.580642,305.301496223242,"2019 Q1"
"Odisha",2019,1,"Financial Services",375910,34542738.8890858,91.8909815889064,"2019 Q1"
"Odisha",2019,1,"Others",134249,108039623.26819,804.770413695372,"2019 Q1"
"Odisha",2019,2,"Peer-to-peer payments",16455353,41423292021.9566,2517.31409359353,"2019 Q2"
"Odisha",2019,2,"Recharge & bill payments",7845252,1506620072.66245,192.042278904801,"2019 Q2"
"Odisha",2019,2,"Merchant payments",4827067,1664621261.26002,344.851492896208,"2019 Q2"
"Odisha",2019,2,"Financial Services",202705,20424212.3078791,100.758305458075,"2019 Q2"
"Odisha",2019,2,"Others",181647,139897303.486846,770.160275076638,"2019 Q2"
"Odisha",2019,3,"Peer-to-peer payments",18490877,51447586885.4803,2782.32270354079,"2019 Q3"
"Odisha",2019,3,"Merchant payments",13984738,3895753253.33445,278.571772551938,"2019 Q3"
"Odisha",2019,3,"Recharge & bill payments",8565917,1806123698.46093,210.850011558708,"2019 Q3"
"Odisha",2019,3,"Financial Services",195034,31079934.758642,159.356495578422,"2019 Q3"
"Odisha",2019,3,"Others",185706,124033587.188839,667.902960533526,"2019 Q3"
"Odisha",2019,4,"Peer-to-peer payments",43284477,72966050937.295,1685.73253033172,"2019 Q4"
"Odisha",2019,4,"Recharge & bill payments",10629461,2290841668.30452,215.518140412249,"2019 Q4"
"Odisha",2019,4,"Merchant payments",10601703,4395710870.15425,414.623091229235,"2019 Q4"
"Odisha",2019,4,"Financial Services",323887,38782542.0458986,119.740965354888,"2019 Q4"
"Odisha",2019,4,"Others",156105,77987614.2508337,499.584345477939,"2019 Q4"
"Odisha",2020,1,"Peer-to-peer payments",27110930,82863844732.4941,3056.4737075598,"2020 Q1"
"Odisha",2020,1,"Merchant payments",13269709,5738217250.06256,432.429772956028,"2020 Q1"
"Odisha",2020,1,"Recharge & bill payments",13083524,3253609732.89929,248.679922389357,"2020 Q1"
"Odisha",2020,1,"Financial Services",84037,27641460.9050095,328.920129288403,"2020 Q1"
"Odisha",2020,1,"Others",134107,73485022.9721791,547.958145154087,"2020 Q1"
"Odisha",2020,2,"Peer-to-peer payments",24520938,80990080777.8925,3302.89488835592,"2020 Q2"
"Odisha",2020,2,"Recharge & bill payments",17040333,4551061364.34481,267.075846718771,"2020 Q2"
"Odisha",2020,2,"Merchant payments",8313965,6092753944.94811,732.83372553867,"2020 Q2"
"Odisha",2020,2,"Financial Services",66787,50322080.3385124,753.471189580493,"2020 Q2"
"Odisha",2020,2,"Others",86553,48818444.5725889,564.029491439799,"2020 Q2"
"Odisha",2020,3,"Peer-to-peer payments",34182172,107064668710.399,3132.1786313169,"2020 Q3"
"Odisha",2020,3,"Recharge & bill payments",17126851,5015719823.51447,292.85709460043,"2020 Q3"
"Odisha",2020,3,"Merchant payments",14519265,10242496366.4363,705.441795189791,"2020 Q3"
"Odisha",2020,3,"Financial Services",90736,84971747.7575526,936.472268532364,"2020 Q3"
"Odisha",2020,3,"Others",114805,56087156.1851339,488.542800271189,"2020 Q3"
"Odisha",2020,4,"Peer-to-peer payments",47588728,153208735347.126,3219.4332941012,"2020 Q4"
"Odisha",2020,4,"Merchant payments",27124765,19347472702.804,713.277062595897,"2020 Q4"
"Odisha",2020,4,"Recharge & bill payments",17318073,5532179002.00278,319.445414163734,"2020 Q4"
"Odisha",2020,4,"Financial Services",106189,104419909.665264,983.340173325523,"2020 Q4"
"Odisha",2020,4,"Others",187195,109856053.018205,586.853564562114,"2020 Q4"
"Odisha",2021,1,"Peer-to-peer payments",54417515,181450436291.91,3334.41239078833,"2021 Q1"
"Odisha",2021,1,"Merchant payments",38180718,25201936762.2058,660.069744162637,"2021 Q1"
